date,fips,abbr,State/Territory/Federal Entity,Doses Distributed,Doses Administered,Distributed per 100K,Administered per 100K,Administered Moderna,Administered Pfizer,Administered J&J,Administered Dose 1,Administered Dose 2,Distributed Moderna,Distributed Pfizer,Distributed J&J,Additional Doses,Additional Doses Moderna,Additional Doses Pfizer,Additional Doses Janssen,Total Cases,Confirmed Cases,Probable Cases,New Cases,Cases Last 7 Days,Deaths Last 7 Days,Case Rate per 100K Last 7 Days,Death Rate per 100K Last 7 Days,Total Deaths,Confirmed Deaths,Probable Deaths,New Deaths,Death Rate per 100K,Case Rate per 100K,Tests per 100K Last 7 Days,Tests Last 7 Days,Tests per 100K Last 30 Days,Tests Last 30 Days,Tests per 100K,Total Tests
3/13/2020,56,WY,Wyoming,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,2,AK,Alaska,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,1,AL,Alabama,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,5,AR,Arkansas,,,,,,,,,,,,,,,,,12,,,3,,,,,0,,,0,,,,,,,,
3/14/2020,60,AS,American Samoa,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,4,AZ,Arizona,,,,,,,,,,,,,,,,,12,,,2,,,,,0,,,0,,,,,,,,
3/14/2020,6,CA,California,,,,,,,,,,,,,,,,,311,,,47,,,,,4,,,0,,,,,,,,
3/14/2020,8,CO,Colorado,,,,,,,,,,,,,,,,,49,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,9,CT,Connecticut,,,,,,,,,,,,,,,,,7,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,11,DC,District of Columbia,,,,,,,,,,,,,,,,,3,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,10,DE,Delaware,,,,,,,,,,,,,,,,,8,,,3,,,,,0,,,0,,,,,,,,
3/14/2020,12,FL,Florida,,,,,,,,,,,,,,,,,55,,,24,,,,,3,,,1,,,,,,,,
3/14/2020,64,FM,Federated States of Micronesia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,13,GA,Georgia,,,,,,,,,,,,,,,,,139,139,0,24,,,,,1,,,0,,,,,,,,
3/14/2020,66,GU,Guam,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,15,HI,Hawaii,,,,,,,,,,,,,,,,,7,,,3,,,,,0,,,0,,,,,,,,
3/14/2020,19,IA,Iowa,,,,,,,,,,,,,,,,,16,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,16,ID,Idaho,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,0,,,,,,,,
3/14/2020,17,IL,Illinois,,,,,,,,,,,,,,,,,32,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,18,IN,Indiana,,,,,,,,,,,,,,,,,12,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,20,KS,Kansas,,,,,,,,,,,,,,,,,7,,,1,,,,,1,,,0,,,,,,,,
3/14/2020,21,KY,Kentucky,,,,,,,,,,,,,,,,,15,,,4,,,,,0,,,0,,,,,,,,
3/14/2020,22,LA,Louisiana,,,,,,,,,,,,,,,,,33,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,25,MA,Massachusetts,,,,,,,,,,,,,,,,,109,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,24,MD,Maryland,,,,,,,,,,,,,,,,,12,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,23,ME,Maine,,,,,,,,,,,,,,,,,5,,,4,,,,,0,,,0,,,,,,,,
3/14/2020,26,MI,Michigan,,,,,,,,,,,,,,,,,25,,,12,,,,,0,,,0,,,,,,,,
3/14/2020,27,MN,Minnesota,,,,,,,,,,,,,,,,,14,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,29,MO,Missouri,,,,,,,,,,,,,,,,,2,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,69,MP,Northern Mariana Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,28,MS,Mississippi,,,,,,,,,,,,,,,,,6,,,5,,,,,0,,,0,,,,,,,,
3/14/2020,30,MT,Montana,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,37,NC,North Carolina,,,,,,,,,,,,,,,,,23,23,0,8,,,,,0,0,0,0,,,,,,,,
3/14/2020,38,ND,North Dakota,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,31,NE,Nebraska,,,,,,,,,,,,,,,,,10,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,33,NH,New Hampshire,,,,,,,,,,,,,,,,,6,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,34,NJ,New Jersey,,,,,,,,,,,,,,,,,44,,,14,,,,,1,,,0,,,,,,,,
3/14/2020,35,NM,New Mexico,,,,,,,,,,,,,,,,,7,,,2,,,,,0,,,0,,,,,,,,
3/14/2020,32,NV,Nevada,,,,,,,,,,,,,,,,,11,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,0,NY,New York State,,,,,,,,,,,,,,,,,311,,,44,,,,,0,,,0,,,,,,,,
3/14/2020,39,OH,Ohio,,,,,,,,,,,,,,,,,5,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,40,OK,Oklahoma,,,,,,,,,,,,,,,,,5,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,41,OR,Oregon,,,,,,,,,,,,,,,,,24,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,42,PA,Pennsylvania,,,,,,,,,,,,,,,,,47,,,18,,,,,0,,,0,,,,,,,,
3/14/2020,72,PR,Puerto Rico,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,0,RP,Republic of Palau,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,44,RI,Rhode Island,,,,,,,,,,,,,,,,,9,,,4,,,,,0,,,0,,,,,,,,
3/14/2020,0,MH,Marshall Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,45,SC,South Carolina,,,,,,,,,,,,,,,,,21,21,0,2,,,,,0,,,0,,,,,,,,
3/14/2020,46,SD,South Dakota,,,,,,,,,,,,,,,,,9,,,0,,,,,1,,,0,,,,,,,,
3/14/2020,47,TN,Tennessee,,,,,,,,,,,,,,,,,26,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,48,TX,Texas,,,,,,,,,,,,,,,,,43,,,7,,,,,0,,,0,,,,,,,,
3/14/2020,49,UT,Utah,,,,,,,,,,,,,,,,,6,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,51,VA,Virginia,,,,,,,,,,,,,,,,,29,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,78,VI,Virgin Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,50,VT,Vermont,,,,,,,,,,,,,,,,,3,,,1,,,,,0,,,0,,,,,,,,
3/14/2020,53,WA,Washington,,,,,,,,,,,,,,,,,642,,,74,,,,,40,,,3,,,,,,,,
3/14/2020,55,WI,Wisconsin,,,,,,,,,,,,,,,,,19,,,10,,,,,0,,,0,,,,,,,,
3/14/2020,54,WV,West Virginia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/14/2020,56,WY,Wyoming,,,,,,,,,,,,,,,,,2,,,1,,,,,0,,,0,,,,,,,,
3/15/2020,2,AK,Alaska,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,1,AL,Alabama,,,,,,,,,,,,,,,,,22,,,21,,,,,0,,,0,,,,,,,,
3/15/2020,5,AR,Arkansas,,,,,,,,,,,,,,,,,16,,,4,,,,,0,,,0,,,,,,,,
3/15/2020,60,AS,American Samoa,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,4,AZ,Arizona,,,,,,,,,,,,,,,,,13,,,1,,,,,0,,,0,,,,,,,,
3/15/2020,6,CA,California,,,,,,,,,,,,,,,,,369,,,58,,,,,5,,,1,,,,,,,,
3/15/2020,8,CO,Colorado,,,,,,,,,,,,,,,,,144,,,95,,,,,1,,,1,,,,,,,,
3/15/2020,9,CT,Connecticut,,,,,,,,,,,,,,,,,26,,,19,,,,,0,,,0,,,,,,,,
3/15/2020,11,DC,District of Columbia,,,,,,,,,,,,,,,,,17,,,14,,,,,0,,,0,,,,,,,,
3/15/2020,10,DE,Delaware,,,,,,,,,,,,,,,,,8,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,12,FL,Florida,,,,,,,,,,,,,,,,,136,,,81,,,,,4,,,1,,,,,,,,
3/15/2020,64,FM,Federated States of Micronesia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,13,GA,Georgia,,,,,,,,,,,,,,,,,191,191,0,52,,,,,1,,,0,,,,,,,,
3/15/2020,66,GU,Guam,,,,,,,,,,,,,,,,,3,,,3,,,,,0,,,0,,,,,,,,
3/15/2020,15,HI,Hawaii,,,,,,,,,,,,,,,,,10,,,3,,,,,0,,,0,,,,,,,,
3/15/2020,19,IA,Iowa,,,,,,,,,,,,,,,,,22,,,6,,,,,0,,,0,,,,,,,,
3/15/2020,16,ID,Idaho,,,,,,,,,,,,,,,,,5,,,4,,,,,0,,,0,,,,,,,,
3/15/2020,17,IL,Illinois,,,,,,,,,,,,,,,,,93,,,61,,,,,0,,,0,,,,,,,,
3/15/2020,18,IN,Indiana,,,,,,,,,,,,,,,,,19,,,7,,,,,0,,,0,,,,,,,,
3/15/2020,20,KS,Kansas,,,,,,,,,,,,,,,,,8,,,1,,,,,1,,,0,,,,,,,,
3/15/2020,21,KY,Kentucky,,,,,,,,,,,,,,,,,20,,,5,,,,,0,,,0,,,,,,,,
3/15/2020,22,LA,Louisiana,,,,,,,,,,,,,,,,,101,,,68,,,,,2,,,2,,,,,,,,
3/15/2020,25,MA,Massachusetts,,,,,,,,,,,,,,,,,164,,,55,,,,,0,,,0,,,,,,,,
3/15/2020,24,MD,Maryland,,,,,,,,,,,,,,,,,37,,,25,,,,,0,,,0,,,,,,,,
3/15/2020,23,ME,Maine,,,,,,,,,,,,,,,,,14,,,9,,,,,0,,,0,,,,,,,,
3/15/2020,26,MI,Michigan,,,,,,,,,,,,,,,,,53,,,28,,,,,0,,,0,,,,,,,,
3/15/2020,27,MN,Minnesota,,,,,,,,,,,,,,,,,54,,,40,,,,,0,,,0,,,,,,,,
3/15/2020,29,MO,Missouri,,,,,,,,,,,,,,,,,5,,,3,,,,,0,,,0,,,,,,,,
3/15/2020,69,MP,Northern Mariana Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,28,MS,Mississippi,,,,,,,,,,,,,,,,,10,,,4,,,,,0,,,0,,,,,,,,
3/15/2020,30,MT,Montana,,,,,,,,,,,,,,,,,7,,,6,,,,,0,,,0,,,,,,,,
3/15/2020,37,NC,North Carolina,,,,,,,,,,,,,,,,,32,32,0,9,,,,,0,0,0,0,,,,,,,,
3/15/2020,38,ND,North Dakota,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,31,NE,Nebraska,,,,,,,,,,,,,,,,,18,,,8,,,,,0,,,0,,,,,,,,
3/15/2020,33,NH,New Hampshire,,,,,,,,,,,,,,,,,13,,,7,,,,,0,,,0,,,,,,,,
3/15/2020,34,NJ,New Jersey,,,,,,,,,,,,,,,,,98,,,54,,,,,2,,,1,,,,,,,,
3/15/2020,35,NM,New Mexico,,,,,,,,,,,,,,,,,17,,,10,,,,,0,,,0,,,,,,,,
3/15/2020,32,NV,Nevada,,,,,,,,,,,,,,,,,16,,,5,,,,,0,,,0,,,,,,,,
3/15/2020,0,NY,New York State,,,,,,,,,,,,,,,,,400,,,89,,,,,1,,,1,,,,,,,,
3/15/2020,39,OH,Ohio,,,,,,,,,,,,,,,,,37,,,32,,,,,0,,,0,,,,,,,,
3/15/2020,40,OK,Oklahoma,,,,,,,,,,,,,,,,,9,,,4,,,,,0,,,0,,,,,,,,
3/15/2020,41,OR,Oregon,,,,,,,,,,,,,,,,,39,,,15,,,,,1,,,1,,,,,,,,
3/15/2020,42,PA,Pennsylvania,,,,,,,,,,,,,,,,,63,,,16,,,,,0,,,0,,,,,,,,
3/15/2020,72,PR,Puerto Rico,,,,,,,,,,,,,,,,,2,,,2,,,,,0,,,0,,,,,,,,
3/15/2020,0,RP,Republic of Palau,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,44,RI,Rhode Island,,,,,,,,,,,,,,,,,21,,,12,,,,,0,,,0,,,,,,,,
3/15/2020,0,MH,Marshall Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,45,SC,South Carolina,,,,,,,,,,,,,,,,,34,34,0,13,,,,,0,,,0,,,,,,,,
3/15/2020,46,SD,South Dakota,,,,,,,,,,,,,,,,,9,,,0,,,,,1,,,0,,,,,,,,
3/15/2020,47,TN,Tennessee,,,,,,,,,,,,,,,,,39,,,13,,,,,0,,,0,,,,,,,,
3/15/2020,48,TX,Texas,,,,,,,,,,,,,,,,,51,,,8,,,,,0,,,0,,,,,,,,
3/15/2020,49,UT,Utah,,,,,,,,,,,,,,,,,21,,,15,,,,,0,,,0,,,,,,,,
3/15/2020,51,VA,Virginia,,,,,,,,,,,,,,,,,51,,,22,,,,,1,,,1,,,,,,,,
3/15/2020,78,VI,Virgin Islands,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,0,,,,,,,,
3/15/2020,50,VT,Vermont,,,,,,,,,,,,,,,,,4,,,1,,,,,0,,,0,,,,,,,,
3/15/2020,53,WA,Washington,,,,,,,,,,,,,,,,,708,,,66,,,,,42,,,2,,,,,,,,
3/15/2020,55,WI,Wisconsin,,,,,,,,,,,,,,,,,27,,,8,,,,,0,,,0,,,,,,,,
3/15/2020,54,WV,West Virginia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/15/2020,56,WY,Wyoming,,,,,,,,,,,,,,,,,3,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,2,AK,Alaska,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,1,AL,Alabama,,,,,,,,,,,,,,,,,29,,,7,,,,,0,,,0,,,,,,,,
3/16/2020,5,AR,Arkansas,,,,,,,,,,,,,,,,,17,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,60,AS,American Samoa,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,4,AZ,Arizona,,,,,,,,,,,,,,,,,18,,,5,,,,,0,,,0,,,,,,,,
3/16/2020,6,CA,California,,,,,,,,,,,,,,,,,447,,,78,,,,,7,,,2,,,,,,,,
3/16/2020,8,CO,Colorado,,,,,,,,,,,,,,,,,160,,,16,,,,,1,,,0,,,,,,,,
3/16/2020,9,CT,Connecticut,,,,,,,,,,,,,,,,,41,,,15,,,,,0,,,0,,,,,,,,
3/16/2020,11,DC,District of Columbia,,,,,,,,,,,,,,,,,22,,,5,,,,,0,,,0,,,,,,,,
3/16/2020,10,DE,Delaware,,,,,,,,,,,,,,,,,8,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,12,FL,Florida,,,,,,,,,,,,,,,,,142,,,6,,,,,5,,,1,,,,,,,,
3/16/2020,64,FM,Federated States of Micronesia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,13,GA,Georgia,,,,,,,,,,,,,,,,,240,240,0,49,,,,,1,,,0,,,,,,,,
3/16/2020,66,GU,Guam,,,,,,,,,,,,,,,,,5,,,2,,,,,0,,,0,,,,,,,,
3/16/2020,15,HI,Hawaii,,,,,,,,,,,,,,,,,11,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,19,IA,Iowa,,,,,,,,,,,,,,,,,23,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,16,ID,Idaho,,,,,,,,,,,,,,,,,5,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,17,IL,Illinois,,,,,,,,,,,,,,,,,105,,,12,,,,,0,,,0,,,,,,,,
3/16/2020,18,IN,Indiana,,,,,,,,,,,,,,,,,24,,,5,,,,,1,,,1,,,,,,,,
3/16/2020,20,KS,Kansas,,,,,,,,,,,,,,,,,11,,,3,,,,,1,,,0,,,,,,,,
3/16/2020,21,KY,Kentucky,,,,,,,,,,,,,,,,,22,,,2,,,,,0,,,0,,,,,,,,
3/16/2020,22,LA,Louisiana,,,,,,,,,,,,,,,,,137,,,36,,,,,3,,,1,,,,,,,,
3/16/2020,25,MA,Massachusetts,,,,,,,,,,,,,,,,,197,,,33,,,,,0,,,0,,,,,,,,
3/16/2020,24,MD,Maryland,,,,,,,,,,,,,,,,,57,,,20,,,,,0,,,0,,,,,,,,
3/16/2020,23,ME,Maine,,,,,,,,,,,,,,,,,19,,,5,,,,,0,,,0,,,,,,,,
3/16/2020,26,MI,Michigan,,,,,,,,,,,,,,,,,54,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,27,MN,Minnesota,,,,,,,,,,,,,,,,,60,,,6,,,,,0,,,0,,,,,,,,
3/16/2020,29,MO,Missouri,,,,,,,,,,,,,,,,,6,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,69,MP,Northern Mariana Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,28,MS,Mississippi,,,,,,,,,,,,,,,,,12,,,2,,,,,0,,,0,,,,,,,,
3/16/2020,30,MT,Montana,,,,,,,,,,,,,,,,,7,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,37,NC,North Carolina,,,,,,,,,,,,,,,,,33,33,0,1,,,,,0,0,0,0,,,,,,,,
3/16/2020,38,ND,North Dakota,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,31,NE,Nebraska,,,,,,,,,,,,,,,,,18,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,33,NH,New Hampshire,,,,,,,,,,,,,,,,,17,,,4,,,,,0,,,0,,,,,,,,
3/16/2020,34,NJ,New Jersey,,,,,,,,,,,,,,,,,178,,,80,,,,,2,,,0,,,,,,,,
3/16/2020,35,NM,New Mexico,,,,,,,,,,,,,,,,,21,,,4,,,,,0,,,0,,,,,,,,
3/16/2020,32,NV,Nevada,,,,,,,,,,,,,,,,,45,,,29,,,,,1,,,1,,,,,,,,
3/16/2020,0,NY,New York State,,,,,,,,,,,,,,,,,487,,,87,,,,,1,,,0,,,,,,,,
3/16/2020,39,OH,Ohio,,,,,,,,,,,,,,,,,50,,,13,,,,,0,,,0,,,,,,,,
3/16/2020,40,OK,Oklahoma,,,,,,,,,,,,,,,,,10,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,41,OR,Oregon,,,,,,,,,,,,,,,,,47,,,8,,,,,1,,,0,,,,,,,,
3/16/2020,42,PA,Pennsylvania,,,,,,,,,,,,,,,,,76,,,13,,,,,0,,,0,,,,,,,,
3/16/2020,72,PR,Puerto Rico,,,,,,,,,,,,,,,,,2,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,0,RP,Republic of Palau,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,44,RI,Rhode Island,,,,,,,,,,,,,,,,,23,,,2,,,,,0,,,0,,,,,,,,
3/16/2020,0,MH,Marshall Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,45,SC,South Carolina,,,,,,,,,,,,,,,,,39,39,0,5,,,,,1,,,1,,,,,,,,
3/16/2020,46,SD,South Dakota,,,,,,,,,,,,,,,,,10,,,1,,,,,1,,,0,,,,,,,,
3/16/2020,47,TN,Tennessee,,,,,,,,,,,,,,,,,52,,,13,,,,,0,,,0,,,,,,,,
3/16/2020,48,TX,Texas,,,,,,,,,,,,,,,,,57,,,6,,,,,0,,,0,,,,,,,,
3/16/2020,49,UT,Utah,,,,,,,,,,,,,,,,,29,,,8,,,,,0,,,0,,,,,,,,
3/16/2020,51,VA,Virginia,,,,,,,,,,,,,,,,,67,,,16,,,,,2,,,1,,,,,,,,
3/16/2020,78,VI,Virgin Islands,,,,,,,,,,,,,,,,,2,,,1,,,,,0,,,0,,,,,,,,
3/16/2020,50,VT,Vermont,,,,,,,,,,,,,,,,,8,,,4,,,,,0,,,0,,,,,,,,
3/16/2020,53,WA,Washington,,,,,,,,,,,,,,,,,769,,,61,,,,,42,,,0,,,,,,,,
3/16/2020,55,WI,Wisconsin,,,,,,,,,,,,,,,,,53,,,26,,,,,0,,,0,,,,,,,,
3/16/2020,54,WV,West Virginia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/16/2020,56,WY,Wyoming,,,,,,,,,,,,,,,,,3,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,2,AK,Alaska,,,,,,,,,,,,,,,,,3,,,2,,,,,0,,,0,,,,,,,,
3/17/2020,1,AL,Alabama,,,,,,,,,,,,,,,,,39,,,10,,,,,0,,,0,,,,,,,,
3/17/2020,5,AR,Arkansas,,,,,,,,,,,,,,,,,24,,,7,,,,,0,,,0,,,,,,,,
3/17/2020,60,AS,American Samoa,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,4,AZ,Arizona,,,,,,,,,,,,,,,,,18,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,6,CA,California,,,,,,,,,,,,,,,,,596,,,149,,,,,10,,,3,,,,,,,,
3/17/2020,8,CO,Colorado,,,,,,,,,,,,,,,,,183,,,23,,,,,2,,,1,,,,,,,,
3/17/2020,9,CT,Connecticut,,,,,,,,,,,,,,,,,68,,,27,,,,,0,,,0,,,,,,,,
3/17/2020,11,DC,District of Columbia,,,,,,,,,,,,,,,,,31,,,9,,,,,0,,,0,,,,,,,,
3/17/2020,10,DE,Delaware,,,,,,,,,,,,,,,,,16,,,8,,,,,0,,,0,,,,,,,,
3/17/2020,12,FL,Florida,,,,,,,,,,,,,,,,,195,,,53,,,,,7,,,2,,,,,,,,
3/17/2020,64,FM,Federated States of Micronesia,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,13,GA,Georgia,,,,,,,,,,,,,,,,,283,283,0,43,,,,,1,,,0,,,,,,,,
3/17/2020,66,GU,Guam,,,,,,,,,,,,,,,,,5,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,15,HI,Hawaii,,,,,,,,,,,,,,,,,16,,,5,,,,,0,,,0,,,,,,,,
3/17/2020,19,IA,Iowa,,,,,,,,,,,,,,,,,29,,,6,,,,,0,,,0,,,,,,,,
3/17/2020,16,ID,Idaho,,,,,,,,,,,,,,,,,5,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,17,IL,Illinois,,,,,,,,,,,,,,,,,160,,,55,,,,,1,,,1,,,,,,,,
3/17/2020,18,IN,Indiana,,,,,,,,,,,,,,,,,30,,,6,,,,,2,,,1,,,,,,,,
3/17/2020,20,KS,Kansas,,,,,,,,,,,,,,,,,16,,,5,,,,,1,,,0,,,,,,,,
3/17/2020,21,KY,Kentucky,,,,,,,,,,,,,,,,,26,,,4,,,,,0,,,0,,,,,,,,
3/17/2020,22,LA,Louisiana,,,,,,,,,,,,,,,,,190,,,53,,,,,4,,,1,,,,,,,,
3/17/2020,25,MA,Massachusetts,,,,,,,,,,,,,,,,,218,,,21,,,,,0,,,0,,,,,,,,
3/17/2020,24,MD,Maryland,,,,,,,,,,,,,,,,,85,,,28,,,,,0,,,0,,,,,,,,
3/17/2020,23,ME,Maine,,,,,,,,,,,,,,,,,32,,,13,,,,,0,,,0,,,,,,,,
3/17/2020,26,MI,Michigan,,,,,,,,,,,,,,,,,65,,,11,,,,,0,,,0,,,,,,,,
3/17/2020,27,MN,Minnesota,,,,,,,,,,,,,,,,,77,,,17,,,,,0,,,0,,,,,,,,
3/17/2020,29,MO,Missouri,,,,,,,,,,,,,,,,,13,,,7,,,,,0,,,0,,,,,,,,
3/17/2020,69,MP,Northern Mariana Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,28,MS,Mississippi,,,,,,,,,,,,,,,,,34,,,22,,,,,0,,,0,,,,,,,,
3/17/2020,30,MT,Montana,,,,,,,,,,,,,,,,,11,,,4,,,,,0,,,0,,,,,,,,
3/17/2020,37,NC,North Carolina,,,,,,,,,,,,,,,,,40,40,0,7,,,,,0,0,0,0,,,,,,,,
3/17/2020,38,ND,North Dakota,,,,,,,,,,,,,,,,,5,,,4,,,,,0,,,0,,,,,,,,
3/17/2020,31,NE,Nebraska,,,,,,,,,,,,,,,,,21,,,3,,,,,0,,,0,,,,,,,,
3/17/2020,33,NH,New Hampshire,,,,,,,,,,,,,,,,,26,,,9,,,,,0,,,0,,,,,,,,
3/17/2020,34,NJ,New Jersey,,,,,,,,,,,,,,,,,267,,,89,,,,,3,,,1,,,,,,,,
3/17/2020,35,NM,New Mexico,,,,,,,,,,,,,,,,,23,,,2,,,,,0,,,0,,,,,,,,
3/17/2020,32,NV,Nevada,,,,,,,,,,,,,,,,,55,,,10,,,,,1,,,0,,,,,,,,
3/17/2020,0,NY,New York State,,,,,,,,,,,,,,,,,730,,,243,,,,,1,,,0,,,,,,,,
3/17/2020,39,OH,Ohio,,,,,,,,,,,,,,,,,67,,,17,,,,,0,,,0,,,,,,,,
3/17/2020,40,OK,Oklahoma,,,,,,,,,,,,,,,,,19,,,9,,,,,0,,,0,,,,,,,,
3/17/2020,41,OR,Oregon,,,,,,,,,,,,,,,,,65,,,18,,,,,1,,,0,,,,,,,,
3/17/2020,42,PA,Pennsylvania,,,,,,,,,,,,,,,,,96,,,20,,,,,0,,,0,,,,,,,,
3/17/2020,72,PR,Puerto Rico,,,,,,,,,,,,,,,,,2,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,0,RP,Republic of Palau,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,44,RI,Rhode Island,,,,,,,,,,,,,,,,,23,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,0,MH,Marshall Islands,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,45,SC,South Carolina,,,,,,,,,,,,,,,,,58,58,0,19,,,,,1,,,0,,,,,,,,
3/17/2020,46,SD,South Dakota,,,,,,,,,,,,,,,,,11,,,1,,,,,1,,,0,,,,,,,,
3/17/2020,47,TN,Tennessee,,,,,,,,,,,,,,,,,73,,,21,,,,,0,,,0,,,,,,,,
3/17/2020,48,TX,Texas,,,,,,,,,,,,,,,,,64,,,7,,,,,1,,,1,,,,,,,,
3/17/2020,49,UT,Utah,,,,,,,,,,,,,,,,,29,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,51,VA,Virginia,,,,,,,,,,,,,,,,,68,,,1,,,,,2,,,0,,,,,,,,
3/17/2020,78,VI,Virgin Islands,,,,,,,,,,,,,,,,,2,,,0,,,,,0,,,0,,,,,,,,
3/17/2020,50,VT,Vermont,,,,,,,,,,,,,,,,,10,,,2,,,,,0,,,0,,,,,,,,
3/17/2020,53,WA,Washington,,,,,,,,,,,,,,,,,930,,,161,,,,,47,,,5,,,,,,,,
3/17/2020,55,WI,Wisconsin,,,,,,,,,,,,,,,,,88,,,35,,,,,0,,,0,,,,,,,,
